source_time,target_time,source,target,count
9.0,9.5,Paraxial mesoderm,Periocular mesoderm,6
9.0,9.5,Neural ectoderm,Vagal neural crest,18
9.0,9.5,Paraxial mesoderm,Otic placode,1
9.0,9.5,Mesoderm,Head paraxial mesoderm,6
9.0,9.5,Paraxial mesoderm,Pharyngeal mesoderm,14
9.0,9.5,Surface ectoderm,Pharyngeal mesoderm,1
9.0,9.5,Lateral plate mesoderm,Juxtacardiac field,17
9.0,9.5,Lateral plate mesoderm,Epicardium,17
9.0,9.5,Mesoderm,Axial progenitor,12
9.0,9.5,Mesoderm,Spinal cord (sacral),6
9.0,9.5,Paraxial mesoderm,Somatic mesoderm,20
9.0,9.5,Neural ectoderm,Frontonasal mesenchyme,2
9.0,9.5,Ectoderm,Spinal cord (sacral),15
9.0,9.5,Ectoderm,Eye field,2
9.0,9.5,Neural crest,Midbrain neuron,1
9.0,9.5,Neural crest,Hindbrain (isthmic organizer),1
9.0,9.5,Uncommitted,Pharyngeal endoderm,1
9.0,9.5,Neural crest,Spinal cord (cervical),1
9.0,9.5,Neural crest,Spinal cord interneuron,1
9.0,9.5,Lateral plate mesoderm,Arterial endothelial cell,2
9.0,9.5,Neural crest,Head paraxial mesoderm,2
9.0,9.5,Mesoderm,Second heart field,7
9.0,9.5,Ectoderm,Epidermal progenitor,7
9.0,9.5,Ectoderm,Amniotic ectoderm,8
9.0,9.5,Paraxial mesoderm,Axial progenitor,4
9.0,9.5,Neural ectoderm,Presomitic mesoderm,20
9.0,9.5,Ectoderm,Trigeminal sensory neuron,2
9.0,9.5,Lateral plate mesoderm,Hypaxial myogenic progenitor,2
9.0,9.5,Lateral plate mesoderm,Dermomyotome,6
9.0,9.5,Neural crest,Autonomic neuron,3
9.0,9.5,Lateral plate mesoderm,Hepatoblast,1
9.0,9.5,Paraxial mesoderm,Frontonasal mesenchyme,3
9.0,9.5,Neural ectoderm,Megakaryocyte,2
9.0,9.5,Neural ectoderm,Macrophage,1
9.0,9.5,Mesoderm,Periocular mesoderm,2
9.0,9.5,Mesoderm,Frontonasal mesenchyme,2
9.0,9.5,Mesoderm,Forelimb field,13
9.0,9.5,Ectoderm,Nascent somite,6
9.0,9.5,Lateral plate mesoderm,Pharyngeal mesoderm,5
9.0,9.5,Mesoderm,Megakaryocyte,1
9.0,9.5,Paraxial mesoderm,Forelimb field,1
9.0,9.5,Ectoderm,Dorsal root ganglion progenitor,2
9.0,9.5,Paraxial mesoderm,Diencephalon,1
9.0,9.5,Neural crest,Nascent somite,1
9.0,9.5,Neural crest,Trigeminal sensory neuron,2
9.0,9.5,Lateral plate mesoderm,Hindbrain (r1),1
9.0,9.5,Paraxial mesoderm,Hindlimb field,1
9.0,9.5,Lateral plate mesoderm,Trigeminal sensory neuron,1
9.0,9.5,Lateral plate mesoderm,Pharyngeal arch mesenchyme,3
9.0,9.5,Ectoderm,Olfactory placode,2
9.0,9.5,Ectoderm,Lens placode,1
9.0,9.5,Ectoderm,Head paraxial mesoderm,3
9.0,9.5,Mesoderm,Trigeminal sensory neuron,1
9.0,9.5,Uncommitted,Hindlimb field,2
9.0,9.5,Uncommitted,Somatic mesoderm,3
9.0,9.5,Mesoderm,Allantois,1
9.0,9.5,Ectoderm,Sclerotome,2
9.0,9.5,Surface ectoderm,Eye field,1
9.0,9.5,Neural ectoderm,Endothelial progenitor,1
9.0,9.5,Neural ectoderm,Endothelial cell,1
9.0,9.5,Mesoderm,Spinal cord (cervical),1
9.0,9.5,Ectoderm,Trigeminal placode,1
9.0,9.5,Neural ectoderm,Trunk neural crest,20
9.0,9.5,Neural crest,Hindbrain (r2-r4),1
9.0,9.5,Neural ectoderm,Olfactory placode,1
3.5,4.0,Uncommitted,Somatic mesoderm,1
4.0,4.5,Somatic mesoderm,Somatic mesoderm,1
4.5,5.0,Somatic mesoderm,Somatic mesoderm,1
4.5,5.0,Uncommitted,Eye field,1
5.0,5.5,Uncommitted,Extraembryonic mesoderm,2
5.0,5.5,Somatic mesoderm,Somatic mesoderm,1
5.0,5.5,Uncommitted,Eye field,1
5.0,5.5,Uncommitted,Midbrain neuron,1
5.5,6.0,Extraembryonic mesoderm,Extraembryonic mesoderm,3
5.5,6.0,Lateral plate mesoderm,Epicardium,1
5.5,6.0,Uncommitted,Megakaryocyte,1
5.5,6.0,Uncommitted,Pharyngeal endoderm,4
5.5,6.0,Midbrain neuron,Midbrain neuron,1
5.5,6.0,Ectoderm,Trigeminal placode,1
5.5,6.0,Ectoderm,Hindbrain (r5-r8),1
6.0,6.5,Endoderm,First heart field,1
6.0,6.5,Paraxial mesoderm,Extraembryonic mesoderm,1
6.0,6.5,Paraxial mesoderm,Megakaryocyte,1
6.0,6.5,Mesoderm,Pharyngeal endoderm,1
6.0,6.5,Neural ectoderm,Diencephalon,1
6.0,6.5,Mesoderm,Hindbrain (r5-r8),1
6.0,6.5,Mesoderm,Diencephalon,1
6.0,6.5,Trigeminal placode,Trigeminal placode,1
6.5,7.0,Mesoderm,Blood,7
6.5,7.0,Mesoderm,Arterial endothelial cell,4
6.5,7.0,Blood,Foregut,1
6.5,7.0,Uncommitted,Dorsal root ganglion neuron,1
6.5,7.0,Uncommitted,Presomitic mesoderm,2
6.5,7.0,Lateral plate mesoderm,Second heart field,5
6.5,7.0,Mesoderm,Hindbrain (r1),1
6.5,7.0,Uncommitted,Macrophage,2
6.5,7.0,Uncommitted,Roof plate,2
6.5,7.0,Uncommitted,Blood,3
6.5,7.0,Mesoderm,Hypaxial myogenic progenitor,1
6.5,7.0,Mesoderm,Hindbrain (r2-r4),1
6.5,7.0,Uncommitted,Endothelial progenitor,1
6.5,7.0,Uncommitted,Autonomic progenitor,2
7.0,7.5,Endoderm,Epidermal progenitor,1
7.0,7.5,Endoderm,First heart field,3
7.0,7.5,Mesoderm,Cranial neural crest,1
7.0,7.5,Mesoderm,Roof plate,1
7.0,7.5,Dorsal root ganglion neuron,Dorsal root ganglion neuron,2
7.0,7.5,Uncommitted,Epibranchial placode,8
7.0,7.5,Ectoderm,Arterial endothelial cell,1
7.0,7.5,Uncommitted,Lens placode,5
7.0,7.5,Surface ectoderm,Extraembryonic mesoderm,1
7.0,7.5,Mesoderm,Midgut,2
7.0,7.5,Uncommitted,Endothelial progenitor,2
7.0,7.5,Autonomic progenitor,Autonomic progenitor,3
7.5,8.0,Blood,Hematopoietic progenitor,5
7.5,8.0,Neural crest,Hindbrain (isthmic organizer),1
7.5,8.0,Uncommitted,Second heart field,12
7.5,8.0,Uncommitted,Extraembryonic mesoderm,5
7.5,8.0,Surface ectoderm,Eye field,1
7.5,8.0,Ectoderm,Hypothalamus,2
7.5,8.0,Paraxial mesoderm,Axial progenitor,1
7.5,8.0,Lateral plate mesoderm,Megakaryocyte,1
7.5,8.0,Uncommitted,Hemogenic endothelium,1
7.5,8.0,Uncommitted,Arterial endothelial cell,3
7.5,8.0,Ectoderm,Somatic motor neuron,3
7.5,8.0,Ectoderm,Sclerotome,4
7.5,8.0,Mesoderm,Pharyngeal endoderm,3
7.5,8.0,Neural ectoderm,Intermediate mesoderm,2
7.5,8.0,Neural crest,Head paraxial mesoderm,1
7.5,8.0,Endoderm,Extraembryonic mesoderm,1
7.5,8.0,Uncommitted,Otic sensory neuron,3
7.5,8.0,Mesoderm,Hindgut,3
7.5,8.0,Neural ectoderm,Splanchnic mesoderm,1
8.0,8.5,Paraxial mesoderm,Hematopoietic progenitor,1
8.0,8.5,Mesoderm,Roof plate,1
8.0,8.5,Lateral plate mesoderm,Spinal cord (cervical),1
8.0,8.5,Surface ectoderm,Nascent somite,1
8.0,8.5,Paraxial mesoderm,Hindlimb field,2
8.0,8.5,Endoderm,First heart field,2
8.0,8.5,Endoderm,Epicardium,1
8.0,8.5,Uncommitted,Hepatoblast,2
8.0,8.5,Neural crest,Hypothalamus,1
8.0,8.5,Uncommitted,Trigeminal sensory neuron,4
8.0,8.5,Uncommitted,Dorsal root ganglion neuron,3
8.0,8.5,Neural crest,Somatic mesoderm,3
8.0,8.5,Ectoderm,Hindlimb field,1
8.0,8.5,Neural crest,Hindbrain (isthmic organizer),2
8.0,8.5,Surface ectoderm,Pharyngeal mesoderm,1
8.0,8.5,Mesoderm,Eye field,1
8.0,8.5,Lateral plate mesoderm,Spinal cord interneuron,1
8.0,8.5,Paraxial mesoderm,Notochord,6
8.0,8.5,Ectoderm,Autonomic neuron,6
8.0,8.5,Uncommitted,Second heart field,2
8.0,8.5,Lateral plate mesoderm,Epidermal progenitor,4
8.0,8.5,Lateral plate mesoderm,Hindbrain (r2-r4),1
8.0,8.5,Paraxial mesoderm,Vagal neural crest,1
8.0,8.5,Ectoderm,Cranial motor neuron,2
8.0,8.5,Surface ectoderm,Spinal cord (sacral),1
8.0,8.5,Blood,Blood,3
8.0,8.5,Paraxial mesoderm,Primordial germ cell,1
8.0,8.5,Lateral plate mesoderm,Extraembryonic mesoderm,7
8.0,8.5,Paraxial mesoderm,Mesothelium,1
8.0,8.5,Surface ectoderm,Arterial endothelial cell,1
8.0,8.5,Mesoderm,Hindbrain (r5-r8),1
8.0,8.5,Uncommitted,Amniotic ectoderm,10
8.0,8.5,Mesoderm,Hypothalamus,1
8.0,8.5,Neural ectoderm,Trigeminal ganglion neuron,1
8.5,9.0,Uncommitted,Amniotic ectoderm,3
8.5,9.0,Uncommitted,Lateral plate mesoderm,3
8.5,9.0,Lateral plate mesoderm,Spinal cord interneuron,1
8.5,9.0,Paraxial mesoderm,Midbrain neuron,1
8.5,9.0,Paraxial mesoderm,Arterial endothelial cell,3
8.5,9.0,Uncommitted,Telencephalon,6
8.5,9.0,Uncommitted,Olfactory placode,3
8.5,9.0,Paraxial mesoderm,Floor plate,8
8.5,9.0,Mesoderm,Notochord,2
8.5,9.0,Paraxial mesoderm,Spinal cord (lumbar),16
8.5,9.0,Lateral plate mesoderm,Spinal cord (thoracic),1
8.5,9.0,Neural ectoderm,Hindgut,1
8.5,9.0,Ectoderm,Allantois,1
8.5,9.0,Surface ectoderm,Pharyngeal endoderm,6
8.5,9.0,Lateral plate mesoderm,Dorsal root ganglion neuron,1
8.5,9.0,Surface ectoderm,Hindlimb field,1
8.5,9.0,Neural ectoderm,Splanchnic mesoderm,3
8.5,9.0,Extraembryonic mesoderm,Allantois,1
8.5,9.0,Neural ectoderm,Extraembryonic mesoderm,1
8.5,9.0,Paraxial mesoderm,Trigeminal placode,1
8.5,9.0,Mesoderm,Sacral neural crest,4
8.5,9.0,Mesoderm,Spinal cord interneuron,2
8.5,9.0,Ectoderm,Hypothalamus,1
8.5,9.0,Mesoderm,Olfactory placode,1
8.5,9.0,Paraxial mesoderm,Hindgut,1
8.5,9.0,Neural crest,Trigeminal sensory neuron,3
8.5,9.0,Surface ectoderm,Presomitic mesoderm,1
8.5,9.0,Uncommitted,Autonomic progenitor,1
8.5,9.0,Paraxial mesoderm,Epicardium,1
8.5,9.0,Neural ectoderm,Hindlimb field,1
8.5,9.0,Neural ectoderm,Head paraxial mesoderm,3
8.5,9.0,Neural ectoderm,Myotome,1
8.5,9.0,Lateral plate mesoderm,Trigeminal sensory neuron,1
8.5,9.0,Neural ectoderm,Hypaxial myogenic progenitor,1
8.5,9.0,Uncommitted,Endocardial cell,1
8.5,9.0,Blood,Hematopoietic progenitor,3
8.5,9.0,Blood,Macrophage,3
8.5,9.0,Neural ectoderm,Forelimb field,1
8.5,9.0,Mesoderm,Somatic motor neuron,1
8.5,9.0,Uncommitted,Hypothalamus,3
8.5,9.0,Paraxial mesoderm,Mesothelium,1
8.5,9.0,Neural crest,Hepatoblast,1
9.0,9.5,Paraxial mesoderm,Endothelial cell,5
9.0,9.5,Uncommitted,Amniotic ectoderm,1
9.0,9.5,Uncommitted,Spinal cord (cervical),4
9.0,9.5,Neural ectoderm,Somatic mesoderm,2
9.0,9.5,Ectoderm,Diencephalon,1
9.0,9.5,Paraxial mesoderm,Epibranchial sensory neuron,1
9.0,9.5,Ectoderm,Foregut,1
9.0,9.5,Paraxial mesoderm,Megakaryocyte,1
9.0,9.5,Mesoderm,Endocardial cell,1
9.0,9.5,Mesoderm,Epidermal progenitor,1
9.0,9.5,Ectoderm,Epibranchial placode,2
9.0,9.5,Paraxial mesoderm,Spinal cord (sacral),4
9.0,9.5,Ectoderm,Endothelial progenitor,1
9.0,9.5,Neural ectoderm,Second heart field,1
9.0,9.5,Lateral plate mesoderm,First heart field,3
9.0,9.5,Paraxial mesoderm,Intermediate mesoderm,8
9.0,9.5,Uncommitted,Sacral neural crest,3
9.0,9.5,Paraxial mesoderm,Spinal cord (thoracic),3
9.0,9.5,Neural ectoderm,Dorsal root ganglion progenitor,3
9.0,9.5,Neural crest,Amniotic ectoderm,1
9.0,9.5,Neural crest,Trigeminal placode,1
9.0,9.5,Paraxial mesoderm,Splanchnic mesoderm,5
9.0,9.5,Mesoderm,Pharyngeal arch mesenchyme,3
9.0,9.5,Neural ectoderm,Forelimb field,1
9.0,9.5,Neural crest,Roof plate,3
9.0,9.5,Mesoderm,Hindbrain (r5-r8),1
9.0,9.5,Ectoderm,Hindbrain (r5-r8),2
9.0,9.5,Endoderm,Epidermal progenitor,1
9.0,9.5,Mesoderm,Extraembryonic mesoderm,7
9.0,9.5,Paraxial mesoderm,Hypothalamus,1
9.0,9.5,Paraxial mesoderm,Arterial endothelial cell,1
9.0,9.5,Paraxial mesoderm,Second heart field,1
9.0,9.5,Uncommitted,Trigeminal sensory neuron,1
9.0,9.5,Uncommitted,Splanchnic mesoderm,1
9.0,9.5,Neural ectoderm,Pharyngeal arch mesenchyme,5
9.0,9.5,Surface ectoderm,Pharyngeal endoderm,2
4.5,5.0,Uncommitted,Olfactory placode,1
5.0,5.5,Olfactory placode,Olfactory placode,1
6.0,6.5,Uncommitted,Eye field,2
6.5,7.0,Neural ectoderm,Notochord,1
6.5,7.0,Ectoderm,Splanchnic mesoderm,1
7.0,7.5,Mesoderm,Hindbrain (r5-r8),1
7.0,7.5,Uncommitted,Epicardium,2
7.0,7.5,Surface ectoderm,Amniotic ectoderm,3
7.5,8.0,Lateral plate mesoderm,Macrophage,1
7.5,8.0,Neural crest,Midbrain neuron,1
7.5,8.0,Mesoderm,Telencephalon,1
7.5,8.0,Mesoderm,Eye field,2
8.0,8.5,Uncommitted,Epibranchial placode,12
8.0,8.5,Neural crest,Olfactory placode,2
8.0,8.5,Neural ectoderm,Hindgut,1
8.0,8.5,Neural crest,Eye field,1
8.5,9.0,Mesoderm,Hypothalamus,1
8.5,9.0,Uncommitted,Diencephalon,1
8.5,9.0,Uncommitted,Hindbrain (isthmic organizer),2
8.5,9.0,Neural crest,Olfactory sensory neuron,1
8.5,9.0,Neural crest,Eye field,1
8.5,9.0,Neural crest,Forelimb field,1
8.5,9.0,Mesoderm,Cranial neural crest,2
8.5,9.0,Mesoderm,Frontonasal mesenchyme,2
9.0,9.5,Ectoderm,Allantois,1
9.0,9.5,Uncommitted,Somatic motor neuron,2
9.0,9.5,Neural ectoderm,Head paraxial mesoderm,1
9.0,9.5,Uncommitted,Hypothalamus,1
9.0,9.5,Uncommitted,Hindbrain (isthmic organizer),1
9.0,9.5,Uncommitted,Forelimb field,1
9.0,9.5,Mesoderm,Hemogenic endothelium,1
9.0,9.5,Neural crest,Olfactory sensory neuron,1
9.0,9.5,Neural crest,Olfactory placode,1
9.0,9.5,Ectoderm,Endothelial cell,1
9.0,9.5,Neural ectoderm,Dorsal root ganglion neuron,2
4.0,4.5,Uncommitted,Epibranchial placode,1
4.0,4.5,Uncommitted,Trunk neural crest,1
4.0,4.5,Uncommitted,Mesoderm,2
4.5,5.0,Uncommitted,Sclerotome,2
4.5,5.0,Uncommitted,Telencephalon,1
4.5,5.0,Epibranchial placode,Epibranchial placode,1
4.5,5.0,Trunk neural crest,Trunk neural crest,1
4.5,5.0,Uncommitted,Spinal cord interneuron,1
4.5,5.0,Uncommitted,Endothelial cell,1
4.5,5.0,Mesoderm,Mesoderm,3
5.0,5.5,Uncommitted,Spinal cord (cervical),1
5.0,5.5,Sclerotome,Sclerotome,3
5.0,5.5,Uncommitted,Notochord,2
5.0,5.5,Telencephalon,Telencephalon,1
5.0,5.5,Uncommitted,Dermomyotome,1
5.0,5.5,Uncommitted,Endocardial cell,1
5.0,5.5,Epibranchial placode,Epibranchial placode,1
5.0,5.5,Trunk neural crest,Trunk neural crest,1
5.0,5.5,Uncommitted,Presomitic mesoderm,1
5.0,5.5,Uncommitted,Hypothalamus,1
5.0,5.5,Spinal cord interneuron,Spinal cord interneuron,1
5.0,5.5,Ectoderm,Hypothalamus,1
5.0,5.5,Endothelial cell,Endothelial cell,1
5.0,5.5,Uncommitted,Midgut,1
5.5,6.0,Uncommitted,Spinal cord interneuron,1
5.5,6.0,Uncommitted,Somatic motor neuron,1
5.5,6.0,Spinal cord (cervical),Spinal cord (cervical),2
5.5,6.0,Uncommitted,Juxtacardiac field,1
5.5,6.0,Mesoderm,Paraxial mesoderm,5
5.5,6.0,Paraxial mesoderm,Sclerotome,1
5.5,6.0,Notochord,Notochord,3
5.5,6.0,Paraxial mesoderm,Somatic mesoderm,1
5.5,6.0,Dermomyotome,Dermomyotome,1
5.5,6.0,Neural ectoderm,Spinal cord (cervical),1
5.5,6.0,Neural ectoderm,Hindbrain (r5-r8),1
5.5,6.0,Uncommitted,Trigeminal sensory neuron,1
5.5,6.0,Uncommitted,Epibranchial placode,1
5.5,6.0,Epibranchial placode,Epibranchial placode,1
5.5,6.0,Trunk neural crest,Trunk neural crest,1
5.5,6.0,Presomitic mesoderm,Presomitic mesoderm,1
5.5,6.0,Hypothalamus,Hypothalamus,1
5.5,6.0,Uncommitted,Nascent somite,1
5.5,6.0,Spinal cord interneuron,Spinal cord interneuron,1
5.5,6.0,Endoderm,Pharyngeal mesoderm,1
5.5,6.0,Endoderm,Midgut,1
5.5,6.0,Ectoderm,Olfactory placode,1
5.5,6.0,Uncommitted,Hypaxial myogenic progenitor,1
5.5,6.0,Mesoderm,Somatic mesoderm,1
5.5,6.0,Ectoderm,Telencephalon,1
6.0,6.5,Mesoderm,Floor plate,1
6.0,6.5,Spinal cord interneuron,Spinal cord interneuron,2
6.0,6.5,Somatic motor neuron,Somatic motor neuron,1
6.0,6.5,Paraxial mesoderm,Arterial endothelial cell,1
6.0,6.5,Paraxial mesoderm,Notochord,2
6.0,6.5,Ectoderm,Cranial motor neuron,1
6.0,6.5,Ectoderm,Hindbrain (r2-r4),1
6.0,6.5,Uncommitted,Epicardium,1
6.0,6.5,Mesoderm,Endocardial cell,3
6.0,6.5,Mesoderm,Nascent somite,2
6.0,6.5,Uncommitted,Hindlimb field,1
6.0,6.5,Mesoderm,Neural ectoderm,1
6.0,6.5,Trigeminal sensory neuron,Trigeminal sensory neuron,1
6.0,6.5,Epibranchial placode,Epibranchial placode,2
6.0,6.5,Ectoderm,Notochord,1
6.0,6.5,Ectoderm,Telencephalon,3
6.0,6.5,Mesoderm,Pharyngeal arch mesenchyme,1
6.0,6.5,Uncommitted,Diencephalon,1
6.0,6.5,Uncommitted,Dorsal root ganglion progenitor,1
6.0,6.5,Presomitic mesoderm,Presomitic mesoderm,1
6.0,6.5,Nascent somite,Nascent somite,1
6.0,6.5,Neural ectoderm,Roof plate,1
6.0,6.5,Uncommitted,Midbrain neuron,1
6.0,6.5,Blood,Endocardial cell,1
6.0,6.5,Neural ectoderm,Sclerotome,1
6.0,6.5,Mesoderm,Juxtacardiac field,2
6.0,6.5,Uncommitted,Nascent somite,1
6.0,6.5,Paraxial mesoderm,Pharyngeal mesoderm,1
6.0,6.5,Ectoderm,Neural crest,2
6.0,6.5,Neural ectoderm,Extraembryonic mesoderm,1
6.0,6.5,Uncommitted,Trigeminal placode,1
6.0,6.5,Ectoderm,Intermediate mesoderm,1
6.0,6.5,Paraxial mesoderm,First heart field,1
6.0,6.5,Hypaxial myogenic progenitor,Hypaxial myogenic progenitor,1
6.0,6.5,Neural ectoderm,Cranial motor neuron,1
6.0,6.5,Ectoderm,Olfactory placode,1
6.0,6.5,Ectoderm,Vagal neural crest,1
6.0,6.5,Mesoderm,Hindgut,1
6.0,6.5,Ectoderm,Diencephalon,1
6.0,6.5,Ectoderm,Presomitic mesoderm,1
6.5,7.0,Neural ectoderm,Presomitic mesoderm,1
6.5,7.0,Mesoderm,Epicardium,1
6.5,7.0,Neural ectoderm,Hypothalamic neuron,1
6.5,7.0,Ectoderm,Notochord,1
6.5,7.0,Mesoderm,Intermediate mesoderm,3
6.5,7.0,Mesoderm,Diencephalon,1
6.5,7.0,Ectoderm,Floor plate,1
6.5,7.0,Uncommitted,Spinal cord (sacral),1
6.5,7.0,Ectoderm,Roof plate,1
6.5,7.0,Mesoderm,Presomitic mesoderm,2
6.5,7.0,Lateral plate mesoderm,Epidermal progenitor,1
6.5,7.0,Ectoderm,Dorsal root ganglion neuron,1
6.5,7.0,Surface ectoderm,Trigeminal placode,1
6.5,7.0,Nascent somite,Nascent somite,3
6.5,7.0,Uncommitted,Periocular mesoderm,1
6.5,7.0,Ectoderm,Lens placode,2
6.5,7.0,Ectoderm,Amniotic ectoderm,2
6.5,7.0,Ectoderm,Somatic motor neuron,1
6.5,7.0,Neural ectoderm,Splanchnic mesoderm,1
6.5,7.0,Ectoderm,Autonomic progenitor,1
6.5,7.0,Mesoderm,Hindlimb field,1
6.5,7.0,Uncommitted,Epibranchial placode,3
6.5,7.0,Mesoderm,Spinal cord (cervical),1
6.5,7.0,Lateral plate mesoderm,Juxtacardiac field,2
6.5,7.0,Paraxial mesoderm,Pharyngeal mesoderm,2
6.5,7.0,Uncommitted,Midbrain neuron,1
6.5,7.0,Dorsal root ganglion progenitor,Dorsal root ganglion progenitor,1
6.5,7.0,Lateral plate mesoderm,Arterial endothelial cell,1
6.5,7.0,Ectoderm,Second heart field,1
6.5,7.0,Uncommitted,Dorsal root ganglion progenitor,1
6.5,7.0,Paraxial mesoderm,Pharyngeal endoderm,1
6.5,7.0,Ectoderm,Lateral plate mesoderm,1
6.5,7.0,Uncommitted,Epibranchial sensory neuron,1
6.5,7.0,Ectoderm,Spinal cord interneuron,2
7.0,7.5,Uncommitted,Macrophage,1
7.0,7.5,Neural ectoderm,Head paraxial mesoderm,1
7.0,7.5,Uncommitted,Epibranchial sensory neuron,3
7.0,7.5,Ectoderm,Notochord,1
7.0,7.5,Ectoderm,Spinal cord (lumbar),1
7.0,7.5,Neural ectoderm,Foregut,2
7.0,7.5,Paraxial mesoderm,Forelimb field,1
7.0,7.5,Ectoderm,Axial progenitor,1
7.0,7.5,Ectoderm,Sacral neural crest,1
7.0,7.5,Mesoderm,Hematopoietic progenitor,2
7.0,7.5,Endoderm,Endocardial cell,1
7.0,7.5,Endoderm,Extraembryonic mesoderm,1
7.0,7.5,Uncommitted,Myotome,2
7.0,7.5,Paraxial mesoderm,Spinal cord (sacral),1
7.0,7.5,Mesoderm,Telencephalon,1
7.0,7.5,Paraxial mesoderm,Somatic motor neuron,1
7.0,7.5,Ectoderm,Floor plate,3
7.0,7.5,Neural ectoderm,Axial progenitor,1
7.0,7.5,Ectoderm,Intermediate mesoderm,1
7.0,7.5,Neural crest,Endothelial cell,1
7.0,7.5,Mesoderm,Spinal cord (thoracic),1
7.0,7.5,Mesoderm,Nascent somite,2
7.0,7.5,Neural ectoderm,Second heart field,1
7.0,7.5,Ectoderm,Autonomic neuron,1
7.0,7.5,Mesoderm,Hindbrain (r2-r4),1
7.0,7.5,Paraxial mesoderm,Endothelial progenitor,2
7.0,7.5,Endoderm,Pharyngeal mesoderm,1
7.0,7.5,Paraxial mesoderm,Frontonasal mesenchyme,1
7.0,7.5,Lateral plate mesoderm,Frontonasal mesenchyme,1
7.0,7.5,Endoderm,Intermediate mesoderm,1
7.0,7.5,Lateral plate mesoderm,Mesothelium,1
7.0,7.5,Lateral plate mesoderm,Hemogenic endothelium,1
7.5,8.0,Endoderm,Sclerotome,1
7.5,8.0,Mesoderm,Frontonasal mesenchyme,1
7.5,8.0,Neural ectoderm,Foregut,3
7.5,8.0,Paraxial mesoderm,Hindlimb field,1
7.5,8.0,Paraxial mesoderm,Spinal cord (thoracic),2
7.5,8.0,Paraxial mesoderm,Somatic motor neuron,1
7.5,8.0,Lateral plate mesoderm,Hypaxial myogenic progenitor,1
7.5,8.0,Neural crest,Spinal cord interneuron,1
7.5,8.0,Neural crest,Autonomic neuron,3
7.5,8.0,Uncommitted,Myotome,5
7.5,8.0,Mesoderm,Pharyngeal arch mesenchyme,2
7.5,8.0,Paraxial mesoderm,Spinal cord interneuron,1
7.5,8.0,Paraxial mesoderm,Macrophage,1
7.5,8.0,Lateral plate mesoderm,Telencephalon,1
7.5,8.0,Surface ectoderm,Second heart field,1
7.5,8.0,Surface ectoderm,Pharyngeal endoderm,1
7.5,8.0,Ectoderm,Arterial endothelial cell,1
7.5,8.0,Mesoderm,Epicardium,4
7.5,8.0,Neural crest,Otic placode,2
7.5,8.0,Mesoderm,Vagal neural crest,2
7.5,8.0,Paraxial mesoderm,Epicardium,1
7.5,8.0,Mesoderm,Hematopoietic progenitor,1
7.5,8.0,Surface ectoderm,Hindlimb field,1
7.5,8.0,Ectoderm,Pharyngeal mesoderm,1
7.5,8.0,Ectoderm,Endothelial progenitor,1
7.5,8.0,Paraxial mesoderm,Hepatoblast,1
7.5,8.0,Autonomic neuron,Autonomic neuron,1
7.5,8.0,Surface ectoderm,Diencephalon,1
7.5,8.0,Lateral plate mesoderm,Hindbrain (r2-r4),1
7.5,8.0,Neural ectoderm,Arterial endothelial cell,1
7.5,8.0,Neural crest,Hindbrain (r5-r8),2
7.5,8.0,Surface ectoderm,Telencephalon,3
7.5,8.0,Paraxial mesoderm,Hypothalamus,1
7.5,8.0,Lateral plate mesoderm,Midbrain,1
7.5,8.0,Neural crest,Somatic mesoderm,2
7.5,8.0,Paraxial mesoderm,Cranial motor neuron,1
7.5,8.0,Ectoderm,Hypothalamic neuron,1
7.5,8.0,Neural crest,Hindbrain (r1),1
8.0,8.5,Paraxial mesoderm,Hypothalamus,2
8.0,8.5,Paraxial mesoderm,Eye field,2
8.0,8.5,Neural ectoderm,Foregut,2
8.0,8.5,Surface ectoderm,Telencephalon,3
8.0,8.5,Endoderm,Pharyngeal arch mesenchyme,1
8.0,8.5,Surface ectoderm,Eye field,1
8.0,8.5,Mesoderm,Spinal cord interneuron,1
8.0,8.5,Mesoderm,Hematopoietic progenitor,3
8.0,8.5,Mesoderm,Somatic motor neuron,2
8.0,8.5,Neural ectoderm,Periocular mesoderm,1
8.0,8.5,Uncommitted,Periocular mesoderm,1
8.0,8.5,Paraxial mesoderm,Extraembryonic mesoderm,1
8.0,8.5,Neural ectoderm,Macrophage,1
8.0,8.5,Mesoderm,Trigeminal sensory neuron,2
8.0,8.5,Endoderm,Second heart field,1
8.0,8.5,Surface ectoderm,Notochord,1
8.0,8.5,Neural crest,Epidermal progenitor,2
8.0,8.5,Uncommitted,Otic sensory neuron,2
8.0,8.5,Surface ectoderm,Presomitic mesoderm,1
8.0,8.5,Mesoderm,Midbrain neuron,1
8.0,8.5,Lateral plate mesoderm,Cranial neural crest,2
8.0,8.5,Paraxial mesoderm,Trigeminal sensory neuron,1
8.0,8.5,Neural ectoderm,Dorsal root ganglion progenitor,3
8.0,8.5,Surface ectoderm,Dorsal root ganglion neuron,1
8.0,8.5,Surface ectoderm,Frontonasal mesenchyme,2
8.0,8.5,Paraxial mesoderm,Epicardium,1
8.0,8.5,Surface ectoderm,Hindlimb field,1
8.0,8.5,Mesoderm,Hindgut,1
8.0,8.5,Paraxial mesoderm,Epidermal progenitor,1
8.0,8.5,Mesoderm,Trigeminal ganglion neuron,1
8.0,8.5,Surface ectoderm,Hindgut,1
8.0,8.5,Ectoderm,Hindgut,1
