source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n,top5_for,proposed_explanation,novelty
Cranial motor neuron,Midbrain,6.702637581205404,0.4234444731084602,28.093948674673012,0.002941892928723755,0.0,3730,21466,,,
Cranial motor neuron,Midbrain neuron,6.40758465844182,0.15945433315554128,8.935054918571684,0.0018034500929251947,0.0,3730,4463,,,
Cranial motor neuron,Midgut,5.5022764224813345,-0.19813393786205058,-8.138111647798768,0.009272555448631314,0.0,3730,1667,,,
Cranial motor neuron,Myotome,6.316485341823566,0.09223448944009771,4.262088393423207,0.005341727635395905,0.67,3730,2201,,,
Cranial motor neuron,Nascent somite,6.3523228255881605,0.056659976378351,3.2948216987234944,0.0018615277708007609,0.59,3730,6475,,,
Cranial motor neuron,Notochord,5.880207815033923,0.1014022150218749,3.122201802270339,0.014991604124677274,0.14,3730,956,,,
Cranial motor neuron,Olfactory placode,5.603687718173322,-0.39561925949379795,-22.912294272982148,0.005784195234371813,0.0,3730,5872,,,
Cranial motor neuron,Olfactory sensory neuron,5.455973144927,-0.33377588403204567,-7.204217330703467,0.010489617477417956,0.0,3730,389,,,
Cranial motor neuron,Otic placode,5.4634355096299005,-0.4066161773672106,-18.744617431804397,0.005498793710692784,0.0,3730,2365,,,
Cranial motor neuron,Otic sensory neuron,5.332149332423479,-0.43524534569865114,-14.027871098113588,0.0012074932976888072,0.0,3730,974,,,
Cranial motor neuron,Periocular mesoderm,5.587318252176267,-0.09595496849694178,-4.393113192622918,0.014848013995653452,0.33,3730,1739,,,
Cranial motor neuron,Pharyngeal arch mesenchyme,5.824498258766748,-0.4648142049559357,-34.0466342694861,0.0046593389081680085,0.0,3730,39085,,,
Cranial motor neuron,Pharyngeal endoderm,5.741213000523143,-0.10572790404432049,-6.795377838343929,0.005614577561155678,0.08,3730,5045,,,
Cranial motor neuron,Pharyngeal mesoderm,5.69369664079142,-0.35752660758049615,-25.76788107662883,0.009760369257711093,0.0,3730,7691,,,
Cranial motor neuron,Presomitic mesoderm,6.372029408202419,0.06077382661774836,3.7622937289677805,0.0021058478654548594,0.46,3730,8521,,,
Cranial motor neuron,Primordial germ cell,4.652572321040681,-0.38540835477161783,-2.512591040325681,0.07563133121997849,0.28,2668,25,,,
Cranial motor neuron,Roof plate,5.979451631973009,-0.36528189731891797,-21.403464772962263,0.003822335021017295,0.0,3730,6035,,,
Cranial motor neuron,Sacral neural crest,5.695923350116542,-0.36864945678945144,-15.247780523414006,0.0010903615541853556,0.0,3730,2156,,,
Cranial motor neuron,Sclerotome,6.5472668365507785,0.0431323179408194,2.962822504659298,0.004325350310101202,0.05,3730,74334,,,
Cranial motor neuron,Second heart field,5.689815596809101,-0.3817521195248507,-25.74993158802758,1.1057105893843893e-05,0.0,3730,6952,,,
Cranial motor neuron,Somatic mesoderm,5.976278449379787,-0.5126665403186937,-38.60760856176426,0.0035943852658960403,0.0,3730,66151,,,
Cranial motor neuron,Somatic motor neuron,7.3953386863344805,1.1138688877379297,61.62458055816305,0.0003796298511143234,0.0,3730,6559,Cranial motor neuron; Somatic motor neuron,"Both are motor neurons arising from the same ventral neural-tube progenitor program (Olig2+/Nkx6.1+ pMN domain giving rise to MNX1/Hb9+ motor neurons), differing only in axial level (hindbrain cranial vs. spinal somatic), so they share a common ventral neuroepithelial progenitor lineage.",1
Cranial motor neuron,Spinal cord (cervical),6.996694448138666,0.5117490626260377,34.0433579379474,0.0015006635919093238,0.0,3730,41051,,,
Cranial motor neuron,Spinal cord (lumbar),6.488453967815084,0.14523503580091526,8.932264460766342,0.00385579540566575,0.0,3730,12722,,,
Cranial motor neuron,Spinal cord (sacral),6.409667230331853,0.13061094010395072,7.309598309983962,0.001472541320167359,0.0,3730,5351,,,
Cranial motor neuron,Spinal cord (thoracic),6.692454938435572,0.274130946194183,19.469653177185986,0.00013358849502927551,0.0,3730,35061,,,
Cranial motor neuron,Spinal cord interneuron,7.156440681768305,0.5955789987186026,40.75613769967014,0.0015772135106447709,0.0,3730,12470,,,
Cranial motor neuron,Splanchnic mesoderm,5.864191188574606,-0.5398213267702413,-37.371216096233454,0.008373299567406112,0.0,3730,21642,,,
Cranial motor neuron,Surface ectoderm,5.5005192436122,-0.32002080759054535,-14.016679379021317,0.005047668038828674,0.0,3730,2649,,,
Cranial motor neuron,Telencephalon,6.374136939905071,0.07346269117629263,5.721874247823053,0.005140240304698276,0.67,3730,34300,,,
Cranial motor neuron,Trigeminal ganglion neuron,5.627894815168971,-0.3278448680886532,-13.839130925272082,0.0018715312420314414,0.0,3730,1765,,,
Cranial motor neuron,Trigeminal placode,5.6088726257743176,-0.49041232351798786,-27.367475229011934,0.00023540532986252068,0.0,3730,6546,,,
Cranial motor neuron,Trigeminal sensory neuron,5.595754516519655,-0.4005784112369879,-19.737931410194197,0.0029639871808682084,0.0,3730,3198,,,
Cranial motor neuron,Trunk neural crest,5.780002256309821,-0.39714787783963185,-22.233332072094996,0.0006333559725570682,0.0,3730,6809,,,
Cranial motor neuron,Vagal neural crest,5.8059187991040675,-0.38207672605756304,-18.992135581214306,0.0008382568863628643,0.0,3730,4937,,,
Cranial neural crest,Cranial neural crest,9.49999999999526,-2.3684757858670005e-15,-2.3678027710166667e-05,2.061556498977578e-28,1.0,9523,9523,,,
Cranial neural crest,Dermomyotome,6.463051039066279,-0.28134918865959185,-34.75652766005533,0.0010165910865605808,0.0,9523,47263,,,
Cranial neural crest,Diencephalon,6.559938375803214,0.1312537311227393,12.558150855307533,0.0005771904418919267,0.0,9523,14353,,,
Cranial neural crest,Dorsal root ganglion neuron,6.653662214647045,0.45079669829391467,18.69728620420395,0.004201442760526555,0.0,9523,1179,,,
Cranial neural crest,Dorsal root ganglion progenitor,6.618199538970603,0.39323462415764077,14.34322017412201,0.01425331271476009,0.0,9523,921,,,
Cranial neural crest,Endocardial cell,5.809915011885963,-0.3516213874544185,-17.357724828348505,0.003709621051334441,0.0,9523,1558,,,
Cranial neural crest,Endothelial cell,6.276776770702807,-0.3343928462538835,-28.958888031363028,0.002823961008276697,0.0,9523,9605,,,
Cranial neural crest,Endothelial progenitor,6.264451706301908,-0.22430700375397153,-11.634215956056112,0.0016987543741615223,0.0,9523,1988,,,
Cranial neural crest,Epibranchial placode,6.110205466430894,0.0473523248816603,3.3185805362834,0.0015780794345493785,0.48,9523,3606,,,
Cranial neural crest,Epibranchial sensory neuron,6.107216210793855,0.08394906064793813,3.934119682021555,0.010487924753209539,0.43,9523,1270,,,
Cranial neural crest,Epicardium,5.801762695311722,-0.31920996015734193,-13.382736786990671,0.0007016715405879294,0.0,9523,1288,,,
Cranial neural crest,Epidermal progenitor,6.490361417027873,0.12653816945044127,13.859067337350416,7.366896313110905e-05,0.0,9523,24337,,,
Cranial neural crest,Extraembryonic mesoderm,5.782731206991738,-0.359724342270393,-28.71332186511171,0.007474279178883569,0.0,9523,5300,,,
Cranial neural crest,Eye field,6.4439572455839,0.06892863874426809,6.494122056179548,0.003013806352352342,0.09,9523,8896,,,
Cranial neural crest,First heart field,5.798110662039163,-0.3712067850500646,-17.552632545159252,0.002921014249163614,0.0,9523,1531,,,
Cranial neural crest,Floor plate,6.086782661311621,-0.3924132439487857,-35.648817555130016,0.00037117509389984196,0.0,9523,16788,,,
Cranial neural crest,Foregut,5.444251140738703,-0.5199295563505822,-28.60519209672621,0.008323718049926904,0.0,9523,2432,,,
Cranial neural crest,Forelimb field,6.240213467827338,-0.1595364735026085,-16.99059521290796,0.010586567660983641,0.0,9523,25891,,,
Cranial neural crest,Frontonasal mesenchyme,7.10501120427475,0.7012437407987692,81.37834548493157,0.007341882677689942,0.0,9523,24672,Cranial neural crest; Frontonasal mesenchyme,"Frontonasal mesenchyme is largely populated by cranial (frontonasal-prominence) neural crest cells that delaminate from the anterior neural folds and migrate ventrally, so both cell types descend from a shared cranial neural crest progenitor pool.",1
Cranial neural crest,Head paraxial mesoderm,6.044753606145945,-0.3295474563269594,-40.13107848378785,0.0003258139649084128,0.0,9523,32981,,,
Cranial neural crest,Hematopoietic progenitor,5.271691317021612,-0.33814215169101686,-3.964026198754398,0.002166619534556823,0.0,9523,87,,,
Cranial neural crest,Hemogenic endothelium,5.786069168188199,-0.03743584290550691,-0.5245757244079434,0.0015527493752370254,0.94,9523,141,,,
Cranial neural crest,Hepatoblast,5.382234810077243,-0.4615925742038686,-18.46132609587444,0.007468086466429429,0.0,9523,1255,,,
Cranial neural crest,Hindbrain (isthmic organizer),6.524402737481803,0.12404452739465437,8.250962802288255,0.013484178971633922,0.0,9523,3921,,,
Cranial neural crest,Hindbrain (r1),6.861150941440633,0.33254116959517194,32.29598258591427,0.0036624128378243575,0.0,9523,16440,,,
Cranial neural crest,Hindbrain (r2-r4),7.036223158921433,0.40883627086336133,44.1837392146536,0.003615954632186786,0.0,9523,26863,,,
Cranial neural crest,Hindbrain (r5-r8),6.895119566524085,0.2419552616213032,27.231926383513525,0.0006465727052441449,0.0,9523,28972,,,
Cranial neural crest,Hindgut,5.50723790107849,-0.4043829171384348,-27.067794766503212,0.003108807517930492,0.0,9523,3029,,,
Cranial neural crest,Hindlimb field,6.4240704864002725,0.06577563309772157,4.546295407771754,0.013326331344605313,0.0,9523,6150,,,
Cranial neural crest,Hypaxial myogenic progenitor,6.115216575560982,-0.3196175073338434,-24.63865107036418,0.0008919140542287035,0.0,9523,5322,,,
Cranial neural crest,Hypothalamic neuron,5.997908707623736,-0.2627461200949117,-11.4858455528544,0.0030564295140257155,0.0,9523,1528,,,
Cranial neural crest,Hypothalamus,5.997401422340652,-0.28176867300904124,-23.013729267737673,0.0016651106468179837,0.0,9523,7652,,,
Cranial neural crest,Intermediate mesoderm,6.510817348247119,-0.04775317105349745,-4.819399102614425,0.011736754655579705,0.0,9523,10656,,,
Cranial neural crest,Juxtacardiac field,5.745671656577174,-0.32469801317605346,-14.216782935409908,0.0009031541807124724,0.0,9523,1386,,,
Cranial neural crest,Lens placode,6.385955458190895,0.2528716999519955,15.3530582403571,0.004628815024473525,0.0,9523,2811,,,
Cranial neural crest,Macrophage,5.320057358639914,-0.41667059844712284,-15.999026778340456,0.0012204167857195467,0.0,9523,966,,,
Cranial neural crest,Megakaryocyte,5.404915672410726,-0.4489018494220476,-11.784440326263217,0.0026582017400117184,0.0,9523,482,,,
Cranial neural crest,Mesothelium,5.919235550289772,-0.12093469873610256,-2.856860696368145,0.008021355537235817,0.32,9523,346,,,
Cranial neural crest,Midbrain,6.704164609749054,0.2130396977700683,22.99207489381438,0.0054240919416361525,0.0,9523,21466,,,
Cranial neural crest,Midbrain neuron,6.8115069873305565,0.3476231460900694,22.518413462740458,0.004495209336909206,0.0,9523,4463,,,
Cranial neural crest,Midgut,5.449607218973635,-0.4641250501413176,-23.334488902698137,0.0009245731544530018,0.0,9523,1667,,,
Cranial neural crest,Myotome,6.0400916538552565,-0.3931790525405754,-20.14668874610068,0.0006974052203490525,0.0,9523,2201,,,
Cranial neural crest,Nascent somite,6.431448835313451,-0.07652660622396794,-6.227918410011891,0.0007479610386756432,0.0,9523,6475,,,
Cranial neural crest,Notochord,5.616122153576071,-0.37379218094094924,-14.851485989623868,0.020438138300574456,0.0,9523,956,,,
Cranial neural crest,Olfactory placode,6.55274591038749,0.3411750328901049,25.62615768783898,0.0007828413798559017,0.0,9523,5872,,,
Cranial neural crest,Olfactory sensory neuron,6.253914789290815,0.2508664905463546,6.205540563202592,0.0009379921189834883,0.0,9523,389,,,
Cranial neural crest,Otic placode,6.358169064169424,0.27719552297438926,15.27084017750594,0.00559440832187723,0.0,9523,2365,,,
Cranial neural crest,Otic sensory neuron,6.1870331849034885,0.20455953412596806,8.094729003301643,0.002722520322923341,0.0,9523,974,,,
Cranial neural crest,Periocular mesoderm,5.499979084620417,-0.3928398765946062,-18.53826270644232,0.005432808633155758,0.0,9523,1739,,,
Cranial neural crest,Pharyngeal arch mesenchyme,7.692910588914178,1.1898547453466766,133.33480609075445,0.0017790568791575417,0.0,9523,39085,Cranial neural crest; Pharyngeal arch mesenchyme,"Cranial neural crest cells delaminate from the dorsal neural folds and migrate ventrally into the pharyngeal arches where they form the ectomesenchyme, so pharyngeal arch mesenchyme is largely a direct descendant of cranial neural crest, giving them a shared progenitor origin.",1
Cranial neural crest,Pharyngeal endoderm,5.616233127172194,-0.4430226544560343,-34.94713539770006,0.006342033104296888,0.0,9523,5045,,,
Cranial neural crest,Pharyngeal mesoderm,5.888527483577189,-0.3754486587621481,-34.129588060575095,0.005073600938449739,0.0,9523,7691,,,
Cranial neural crest,Presomitic mesoderm,6.462709566288457,-0.06146185588511225,-5.760003967516482,0.0007079023622359258,0.0,9523,8521,,,
Cranial neural crest,Primordial germ cell,4.640785955631834,-0.6197300610687302,-4.615412435124445,0.005254351581821411,0.0,6410,25,,,
Cranial neural crest,Roof plate,7.447282057997396,0.8883221843405439,66.5243206329993,0.020130315763294652,0.0,9523,6035,Cranial neural crest; Roof plate,"Cranial neural crest and roof plate both originate from the dorsal neuroepithelium/neural plate border of the anterior neural tube, where premigratory neural crest delaminates from the same dorsal progenitors that give rise to the roof plate, so they share recent common ancestors in this dorsal neural progenitor pool.",2
Cranial neural crest,Sacral neural crest,6.518161763289908,0.2393747425017357,12.308323996274845,0.0034205544923251356,0.0,9523,2156,,,
Cranial neural crest,Sclerotome,6.344568488797603,-0.37337488992448503,-44.59927794785255,8.651797853687607e-05,0.0,9523,74334,,,
Cranial neural crest,Second heart field,5.965514386105871,-0.3179428701030191,-28.5450128789064,0.0008988380473143862,0.0,9523,6952,,,
Cranial neural crest,Somatic mesoderm,6.5829707182195465,-0.11846452434108852,-14.569589987096029,0.011096063594151395,0.17,9523,66151,,,
Cranial neural crest,Somatic motor neuron,6.194203186609134,-0.2989887720765149,-22.425053423685913,0.002069611495697342,0.0,9523,6559,,,
Cranial neural crest,Spinal cord (cervical),6.8462990736352785,0.1474439523224529,15.104529493003346,0.0002220301687258631,0.0,9523,41051,,,
Cranial neural crest,Spinal cord (lumbar),6.50979011100279,-0.045767820245104396,-4.334223089447026,0.0013735649249406532,0.72,9523,12722,,,
Cranial neural crest,Spinal cord (sacral),6.388701521511547,-0.10304623260773127,-7.016489543263745,0.003721302853389084,0.02,9523,5351,,,
Cranial neural crest,Spinal cord (thoracic),6.641324429103648,0.009955772717981167,1.0131027555777028,0.0015644569294867984,0.0,9523,35061,,,
Cranial neural crest,Spinal cord interneuron,7.071813848051253,0.2987260872419351,29.092594357103376,0.002734146736212853,0.0,9523,12470,,,
Cranial neural crest,Splanchnic mesoderm,6.400196004756314,-0.2141993395494509,-21.911389093934805,0.00769617995165481,0.0,9523,21642,,,
Cranial neural crest,Surface ectoderm,5.987114794376715,-0.044652211874333624,-2.1163264863346893,0.006140378104513296,0.64,9523,2649,,,
Cranial neural crest,Telencephalon,6.843838325513363,0.3298924407840295,39.93797584107313,0.003133797169011635,0.0,9523,34300,,,
Cranial neural crest,Trigeminal ganglion neuron,7.567394812818294,1.4003077694011201,69.81433354792252,0.005039361610877105,0.0,9523,1765,Cranial neural crest; Trigeminal ganglion neuron,"Cranial (particularly the trigeminal-level) neural crest is the direct progenitor of the neurons of the trigeminal ganglion, so the two cell types share ancestry because the ganglion neurons delaminate and differentiate directly from cranial neural crest cells (with an additional contribution from trigeminal placodes).",1
Cranial neural crest,Trigeminal placode,6.718711175554657,0.40743768898805427,33.35854561006686,0.0005849498315059036,0.0,9523,6546,,,
Cranial neural crest,Trigeminal sensory neuron,6.46197582228044,0.25251168595602813,14.4330306800723,0.00935153843380775,0.0,9523,3198,,,
Cranial neural crest,Trunk neural crest,6.747153715875143,0.3556526613188498,26.867768550790288,0.00016092762564118407,0.0,9523,6809,,,
Cranial neural crest,Vagal neural crest,7.025717890567254,0.6259209470833698,46.72570475252101,0.0019161937878475672,0.0,9523,4937,Cranial neural crest,"Both are neural crest populations delaminating from the dorsal neural folds/neural plate border, differing only in anteroposterior axial level (cranial vs. vagal), so they descend from a common premigratory neural crest progenitor pool along a continuous rostrocaudal domain.",1
